video_path,video_name,exercise,subject_id,view,total_frames,fps,duration_sec,width,height
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r3.mp4,Side view V5 r3.mp4,Bulgarian split squat,volunteer_005,side,68,30.034,2.2641006858893253,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r4.mp4,Side view V5 r4.mp4,Bulgarian split squat,volunteer_005,side,80,30.034,2.663647865752148,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r5.mp4,Side view V5 r5.mp4,Bulgarian split squat,volunteer_005,side,86,30.034,2.8634214556835587,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r6.mp4,Side view V5 r6.mp4,Bulgarian split squat,volunteer_005,side,76,30.034,2.5304654724645403,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r7.mp4,Side view V5 r7.mp4,Bulgarian split squat,volunteer_005,side,55,30.034,1.8312579077046016,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V5/Side view V5 r8.mp4,Side view V5 r8.mp4,Bulgarian split squat,volunteer_005,side,74,30.034,2.4638742758207366,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg01.mp4,Side View V50-seg01.mp4,Bulgarian split squat,volunteer_050,side,77,29.997,2.566923359002567,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg02.mp4,Side View V50-seg02.mp4,Bulgarian split squat,volunteer_050,side,73,29.997,2.4335766910024335,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg03.mp4,Side View V50-seg03.mp4,Bulgarian split squat,volunteer_050,side,59,29.997,1.9668633530019668,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg04.mp4,Side View V50-seg04.mp4,Bulgarian split squat,volunteer_050,side,64,29.997,2.1335466880021334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg05.mp4,Side View V50-seg05.mp4,Bulgarian split squat,volunteer_050,side,69,29.997,2.3002300230023,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg06.mp4,Side View V50-seg06.mp4,Bulgarian split squat,volunteer_050,side,60,29.997,2.000200020002,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg07.mp4,Side View V50-seg07.mp4,Bulgarian split squat,volunteer_050,side,59,29.997,1.9668633530019668,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg08.mp4,Side View V50-seg08.mp4,Bulgarian split squat,volunteer_050,side,70,29.997,2.3335666900023337,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg09.mp4,Side View V50-seg09.mp4,Bulgarian split squat,volunteer_050,side,70,29.997,2.3335666900023337,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg10.mp4,Side View V50-seg10.mp4,Bulgarian split squat,volunteer_050,side,78,29.997,2.6002600260026,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/5) Bulgarian split squat/V50/Side View V50-seg11.mp4,Side View V50-seg11.mp4,Bulgarian split squat,volunteer_050,side,64,29.997,2.1335466880021334,1080,1920
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg01.mp4,Side View V11-seg01.mp4,EZ Bar Curls,volunteer_011,side,235,60.0,3.9166666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg02.mp4,Side View V11-seg02.mp4,EZ Bar Curls,volunteer_011,side,222,60.0,3.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg03.mp4,Side View V11-seg03.mp4,EZ Bar Curls,volunteer_011,side,223,59.732142857142854,3.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg04.mp4,Side View V11-seg04.mp4,EZ Bar Curls,volunteer_011,side,195,60.0,3.25,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg05.mp4,Side View V11-seg05.mp4,EZ Bar Curls,volunteer_011,side,221,60.0,3.683333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg06.mp4,Side View V11-seg06.mp4,EZ Bar Curls,volunteer_011,side,210,60.0,3.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg07.mp4,Side View V11-seg07.mp4,EZ Bar Curls,volunteer_011,side,191,60.0,3.183333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg08.mp4,Side View V11-seg08.mp4,EZ Bar Curls,volunteer_011,side,209,60.0,3.4833333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg09.mp4,Side View V11-seg09.mp4,EZ Bar Curls,volunteer_011,side,203,60.0,3.3833333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg10.mp4,Side View V11-seg10.mp4,EZ Bar Curls,volunteer_011,side,193,60.0,3.216666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg11.mp4,Side View V11-seg11.mp4,EZ Bar Curls,volunteer_011,side,187,60.0,3.1166666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg12.mp4,Side View V11-seg12.mp4,EZ Bar Curls,volunteer_011,side,230,59.74025974025974,3.85,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg13.mp4,Side View V11-seg13.mp4,EZ Bar Curls,volunteer_011,side,188,60.0,3.1333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v11/Side View V11-seg14.mp4,Side View V11-seg14.mp4,EZ Bar Curls,volunteer_011,side,146,60.0,2.433333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg01.mp4,Side View V12-seg01.mp4,EZ Bar Curls,volunteer_012,side,129,60.0,2.15,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg02.mp4,Side View V12-seg02.mp4,EZ Bar Curls,volunteer_012,side,131,60.0,2.183333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg03.mp4,Side View V12-seg03.mp4,EZ Bar Curls,volunteer_012,side,128,60.0,2.1333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg04.mp4,Side View V12-seg04.mp4,EZ Bar Curls,volunteer_012,side,139,60.0,2.316666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg05.mp4,Side View V12-seg05.mp4,EZ Bar Curls,volunteer_012,side,133,60.0,2.216666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg06.mp4,Side View V12-seg06.mp4,EZ Bar Curls,volunteer_012,side,133,59.55223880597015,2.2333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg07.mp4,Side View V12-seg07.mp4,EZ Bar Curls,volunteer_012,side,138,60.0,2.3,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg08.mp4,Side View V12-seg08.mp4,EZ Bar Curls,volunteer_012,side,133,60.0,2.216666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg09.mp4,Side View V12-seg09.mp4,EZ Bar Curls,volunteer_012,side,123,60.0,2.05,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg10.mp4,Side View V12-seg10.mp4,EZ Bar Curls,volunteer_012,side,140,60.0,2.3333333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg11.mp4,Side View V12-seg11.mp4,EZ Bar Curls,volunteer_012,side,142,60.0,2.3666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg12.mp4,Side View V12-seg12.mp4,EZ Bar Curls,volunteer_012,side,139,60.0,2.316666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v12/Side View V12-seg13.mp4,Side View V12-seg13.mp4,EZ Bar Curls,volunteer_012,side,137,60.0,2.283333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg01.mp4,Side View V13-seg01.mp4,EZ Bar Curls,volunteer_013,side,244,60.0,4.066666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg02.mp4,Side View V13-seg02.mp4,EZ Bar Curls,volunteer_013,side,231,60.0,3.85,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg03.mp4,Side View V13-seg03.mp4,EZ Bar Curls,volunteer_013,side,224,60.0,3.7333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg04.mp4,Side View V13-seg04.mp4,EZ Bar Curls,volunteer_013,side,222,60.0,3.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg05.mp4,Side View V13-seg05.mp4,EZ Bar Curls,volunteer_013,side,221,60.0,3.683333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg06.mp4,Side View V13-seg06.mp4,EZ Bar Curls,volunteer_013,side,204,60.0,3.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg07.mp4,Side View V13-seg07.mp4,EZ Bar Curls,volunteer_013,side,207,60.0,3.45,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg08.mp4,Side View V13-seg08.mp4,EZ Bar Curls,volunteer_013,side,197,60.0,3.283333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg09.mp4,Side View V13-seg09.mp4,EZ Bar Curls,volunteer_013,side,178,59.66480446927374,2.9833333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg10.mp4,Side View V13-seg10.mp4,EZ Bar Curls,volunteer_013,side,202,60.0,3.3666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v13/Side View V13-seg11.mp4,Side View V13-seg11.mp4,EZ Bar Curls,volunteer_013,side,177,60.0,2.95,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg1.mp4,Side View V14-seg1.mp4,EZ Bar Curls,volunteer_014,side,148,59.94005994005994,2.469133333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg2.mp4,Side View V14-seg2.mp4,EZ Bar Curls,volunteer_014,side,163,59.94005994005994,2.7193833333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg3.mp4,Side View V14-seg3.mp4,EZ Bar Curls,volunteer_014,side,153,59.94005994005994,2.55255,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg4.mp4,Side View V14-seg4.mp4,EZ Bar Curls,volunteer_014,side,159,59.94005994005994,2.65265,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg5.mp4,Side View V14-seg5.mp4,EZ Bar Curls,volunteer_014,side,182,59.94005994005994,3.036366666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg6.mp4,Side View V14-seg6.mp4,EZ Bar Curls,volunteer_014,side,194,59.94005994005994,3.2365666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg7.mp4,Side View V14-seg7.mp4,EZ Bar Curls,volunteer_014,side,178,59.94005994005994,2.9696333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v14/Side View V14-seg8.mp4,Side View V14-seg8.mp4,EZ Bar Curls,volunteer_014,side,224,59.94005994005994,3.7370666666666668,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg01.mp4,Side View V15-seg01.mp4,EZ Bar Curls,volunteer_015,side,154,60.0,2.566666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg02.mp4,Side View V15-seg02.mp4,EZ Bar Curls,volunteer_015,side,106,60.0,1.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg03.mp4,Side View V15-seg03.mp4,EZ Bar Curls,volunteer_015,side,119,60.0,1.9833333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg04.mp4,Side View V15-seg04.mp4,EZ Bar Curls,volunteer_015,side,114,60.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg05.mp4,Side View V15-seg05.mp4,EZ Bar Curls,volunteer_015,side,104,59.42857142857143,1.75,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg06.mp4,Side View V15-seg06.mp4,EZ Bar Curls,volunteer_015,side,114,60.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg07.mp4,Side View V15-seg07.mp4,EZ Bar Curls,volunteer_015,side,114,60.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg08.mp4,Side View V15-seg08.mp4,EZ Bar Curls,volunteer_015,side,108,60.0,1.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg09.mp4,Side View V15-seg09.mp4,EZ Bar Curls,volunteer_015,side,115,60.0,1.9166666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg10.mp4,Side View V15-seg10.mp4,EZ Bar Curls,volunteer_015,side,119,60.0,1.9833333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v15/Side View V15-seg11.mp4,Side View V15-seg11.mp4,EZ Bar Curls,volunteer_015,side,115,60.0,1.9166666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg01.mp4,Side View V20-seg01.mp4,EZ Bar Curls,volunteer_020,side,85,30.0,2.8333333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg02.mp4,Side View V20-seg02.mp4,EZ Bar Curls,volunteer_020,side,75,30.0,2.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg03.mp4,Side View V20-seg03.mp4,EZ Bar Curls,volunteer_020,side,67,30.0,2.2333333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg04.mp4,Side View V20-seg04.mp4,EZ Bar Curls,volunteer_020,side,70,30.0,2.3333333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg05.mp4,Side View V20-seg05.mp4,EZ Bar Curls,volunteer_020,side,75,30.0,2.5,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg06.mp4,Side View V20-seg06.mp4,EZ Bar Curls,volunteer_020,side,76,30.0,2.533333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg07.mp4,Side View V20-seg07.mp4,EZ Bar Curls,volunteer_020,side,73,30.0,2.433333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg08.mp4,Side View V20-seg08.mp4,EZ Bar Curls,volunteer_020,side,81,30.0,2.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg09.mp4,Side View V20-seg09.mp4,EZ Bar Curls,volunteer_020,side,80,30.0,2.6666666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg10.mp4,Side View V20-seg10.mp4,EZ Bar Curls,volunteer_020,side,83,30.0,2.7666666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg11.mp4,Side View V20-seg11.mp4,EZ Bar Curls,volunteer_020,side,96,30.0,3.2,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v20/Side View V20-seg12.mp4,Side View V20-seg12.mp4,EZ Bar Curls,volunteer_020,side,109,30.0,3.6333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg01.mp4,Side View V22-seg01.mp4,EZ Bar Curls,volunteer_022,side,94,30.0,3.1333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg02.mp4,Side View V22-seg02.mp4,EZ Bar Curls,volunteer_022,side,92,30.0,3.066666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg03.mp4,Side View V22-seg03.mp4,EZ Bar Curls,volunteer_022,side,87,30.0,2.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg04.mp4,Side View V22-seg04.mp4,EZ Bar Curls,volunteer_022,side,99,30.0,3.3,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg05.mp4,Side View V22-seg05.mp4,EZ Bar Curls,volunteer_022,side,84,30.0,2.8,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg06.mp4,Side View V22-seg06.mp4,EZ Bar Curls,volunteer_022,side,93,30.0,3.1,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg07.mp4,Side View V22-seg07.mp4,EZ Bar Curls,volunteer_022,side,86,30.0,2.8666666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg08.mp4,Side View V22-seg08.mp4,EZ Bar Curls,volunteer_022,side,107,30.0,3.566666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg09.mp4,Side View V22-seg09.mp4,EZ Bar Curls,volunteer_022,side,102,30.0,3.4,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v22/Side View V22-seg10.mp4,Side View V22-seg10.mp4,EZ Bar Curls,volunteer_022,side,104,30.0,3.466666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg01.mp4,Side View V23-seg01.mp4,EZ Bar Curls,volunteer_023,side,87,30.0,2.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg02.mp4,Side View V23-seg02.mp4,EZ Bar Curls,volunteer_023,side,89,30.0,2.966666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg03.mp4,Side View V23-seg03.mp4,EZ Bar Curls,volunteer_023,side,81,30.0,2.7,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg04.mp4,Side View V23-seg04.mp4,EZ Bar Curls,volunteer_023,side,91,30.0,3.033333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg05.mp4,Side View V23-seg05.mp4,EZ Bar Curls,volunteer_023,side,87,30.0,2.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg06.mp4,Side View V23-seg06.mp4,EZ Bar Curls,volunteer_023,side,89,30.0,2.966666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/6) EZ Bar Curls/v23/Side View V23-seg07.mp4,Side View V23-seg07.mp4,EZ Bar Curls,volunteer_023,side,90,30.0,3.0,720,1280
